-8.724534730466859678e-02 -8.677211098443871062e-02 6.173129347576007397e-01
1.920083861112664714e-01 9.592560302718045051e-05 5.760009351889743279e-01
-2.613108741159747561e-01 1.177611895630860106e-01 1.314222356652342549e-01
2.454155117046706858e-01 6.005495395541737835e-03 2.140664275566375729e-01
-2.188156121249493768e-01 -4.035357757149149460e-02 4.964524107732984359e-01
7.578307633552072708e-02 3.182242889876285563e-02 6.523806198862907024e-01
6.975451721791137150e-02 -3.707097755426880248e-02 7.038322707569967251e-01
4.696642299667730391e-02 -1.568081113066323029e-01 2.628581819626016336e-01
-8.241491309843795854e-02 -5.964597481568645332e-02 4.810419834154792684e-01
8.166711452875063948e-03 -3.985000389411896826e-02 1.896036503054175371e-01
1.768952266832409803e-01 2.506454332372254346e-02 7.287646817201809402e-02
8.979823496926575555e-02 1.013732108629379347e-01 6.398387868599104689e-01
1.823041632552298008e-01 -8.362343927616899819e-02 1.089427719331972355e-01
-2.510000302590853494e-02 -4.271185513084407859e-02 7.734006900874348389e-01
-1.661932623781803287e-02 1.534993826943442663e-01 6.102622037657133847e-01
-1.156476474561479728e-01 9.120813096971591705e-02 7.575900430215147807e-01
2.474952350998501638e-01 4.992100193295134769e-02 4.589468566975131170e-01
-2.556370940090345600e-01 -3.760802993735068434e-02 3.860408113335240810e-01
-2.147666660524180093e-01 6.989975521608848830e-03 5.055150866754828387e-01
-1.960892895238628419e-01 -1.285997757499227623e-01 1.092051196452518691e-01
-4.291765847760831143e-02 -2.621534843044293073e-02 2.103616985955262808e-01
6.550785456739149915e-03 -1.222978414650112144e-01 6.815926195896970796e-01
-1.007428257303777386e-01 3.550130168522791507e-02 4.192612299360460315e-01
1.574645747786302952e-01 5.740303367750565489e-02 5.583431188382348420e-01
-3.765394167349100929e-02 -8.503532806856561876e-02 7.431854078993096469e-01
1.217897980474694775e-01 -2.455632402083118837e-02 3.915987015559773687e-01
-3.261188094609346333e-02 7.965618906351323858e-02 8.984354677813098933e-01
-1.134460132096529739e-01 -1.214988451755820709e-01 3.076799243326585609e-01
1.046173511250421129e-01 -5.233907025677897451e-02 1.892903003077758828e-01
1.157204352819967141e-01 8.471822502054715542e-02 1.971582185537025245e-01
-1.256257616837253011e-02 -1.238992324394685429e-01 8.318626614645816542e-01
1.205016250792019239e-01 -9.606568419564931460e-02 7.652972589115945024e-01
-2.230712179128181427e-01 -9.657674926448689412e-02 8.683354116238911624e-02
-1.182747824830722161e-01 -1.360937228293002121e-04 6.696205701370268049e-01
-1.731847083678121901e-01 -1.891445116726290232e-01 9.476753268072313219e-02
-1.631199229583697452e-01 -1.701339194853912495e-02 6.370837905786422839e-01
6.810908511569280233e-02 6.423032166380815422e-02 6.506983862614057479e-01
5.160964612561547149e-02 1.284883261300295842e-01 4.061076137592328217e-01
-1.362198359096979949e-01 -1.868931031591936076e-02 2.617556332117232376e-01
2.576592125939227707e-01 -5.701019034659138285e-02 6.887754433455918202e-01
-1.244070028324414379e-01 -9.762735121622856393e-02 3.618046921159642215e-01
3.179839735543299462e-02 1.448315458612844386e-01 5.648276238628399115e-01
-1.850728478061420823e-01 -7.130407650139114484e-02 5.976207976448761894e-01
-3.781319164340823935e-02 4.036343451933988025e-02 5.998780881825024336e-01
-2.251118092616040123e-01 -7.957544139050165555e-02 3.872476725532306707e-01
-2.155044891063354617e-01 -4.805152723734595899e-02 1.601004602415135869e-01
3.383464911612821258e-02 -1.188196455702094090e-01 4.053594004773949933e-01
-1.837410134318923083e-01 -6.564051249206948047e-02 4.376769901610418900e-01
7.486104105342450410e-02 5.997761953849467531e-02 7.271896702133664459e-01
-4.206321956425429498e-02 -1.177309363151746169e-04 2.029665637718490734e-01
-5.115555157961182431e-02 -4.200080229515157360e-02 4.733585593384619927e-01
2.278924748256303534e-01 -7.461275795110822173e-02 5.180478630348634983e-01
-1.051870532333312180e-01 7.873010714576234026e-02 4.999352676662579542e-01
1.801978691404607646e-01 1.298007508369891649e-02 2.769970302387072536e-01
-1.802594223094262649e-01 -3.221377388141555276e-02 2.795269998942184198e-01
-1.423787423431674970e-01 -3.711471967243751280e-03 4.044228420948656755e-01
-1.285105220944670057e-01 -3.460401199302698405e-02 4.829295590253904757e-01
6.603087263413409680e-03 -1.123306504006560402e-02 3.412694602585656378e-01
-4.398459100009988187e-02 -3.741423275990973796e-02 5.231052845833832343e-01
3.680970980725462027e-02 1.185155428541364575e-01 8.276094761974182035e-01
2.020570617169192840e-02 1.203055110088502300e-01 6.472744126794452990e-01
6.816475522012355182e-02 1.512214727490405197e-01 5.597738468648039145e-01
-1.432271892677916547e-03 5.205389330902465694e-02 3.722636672693357407e-01
1.935153243049941851e-01 -8.025528125886061126e-02 3.807054768546375145e-01
-1.378178667556991810e-01 4.391880189359520514e-02 3.330539719258744924e-01
-1.770160905710641552e-01 1.083765654398746170e-01 2.095479411571427031e-02
-2.715082560617010365e-02 -1.097143115627895460e-01 6.904697598949489645e-01
-2.296170901797894848e-01 9.070250749191033357e-02 3.218348775049216792e-01
-1.700942863537814320e-01 -1.127770831086982728e-02 6.997772622671938336e-01
-1.038589714827624633e-01 -1.296053668984932239e-01 5.989298614067068982e-01
-2.252673068132482470e-01 1.121509474960898922e-01 2.303390496988594327e-02
-2.415448831675545138e-01 -5.232493288060002801e-02 7.143139705142886875e-01
1.278534091211803725e-01 2.676514048725564532e-02 3.842422778383460247e-01
-9.776069987695268360e-02 -7.833398043183792403e-02 5.950511530561835016e-01
1.934673747723446580e-01 8.639236894360069474e-02 9.699610000415720412e-02
-5.716084586750336261e-02 2.388996255008735137e-02 8.346939055095921045e-01
2.565702649534510327e-01 4.048435038865572100e-02 5.951245283022201793e-01
2.529068761719249769e-01 -6.569814081444769194e-02 2.779034821928184629e-01
-1.871025264880125105e-01 -8.685376816491485741e-02 2.338584781719097450e-01
-1.858206596151660284e-01 2.686221638859365157e-02 2.010813152841662843e-01
2.302769818035910188e-01 -1.679045588727468008e-02 8.410181848911002511e-02
-6.924799593896291405e-02 4.875215322171322363e-02 2.140563708012744315e-01
1.246692415279913035e-01 -1.058643385000198611e-01 6.523634199596062277e-01
-7.384762843121106535e-02 -5.269453758394149201e-02 5.160468906000144074e-01
-2.093334887958707702e-01 1.762703321411351887e-02 6.466620005830899798e-01
1.344990435431981934e-01 9.076022708170317088e-03 3.996352303756772195e-01
2.767933065257588421e-02 7.426415802133534694e-02 6.550685891547110007e-01
1.980339301098097415e-01 1.836809916479464899e-02 1.124842315782124680e-01
-8.561207255667180327e-02 6.839733461580310703e-02 8.390098019558593911e-01
-2.435602402440784076e-04 4.865599782404184115e-02 6.732298685066679944e-01
-3.676765691890715448e-02 -1.487608535711246738e-01 3.488824345417171346e-01
5.871269899103559453e-02 3.390064925301139453e-02 7.964576193316195152e-01
1.431559245350677578e-01 3.882816399016109088e-03 3.462184797306382400e-01
-6.405008229668407438e-02 9.452271266379097536e-02 3.245185507658886470e-01
-1.335082407496707146e-01 -8.701331004060053331e-02 4.230293868090117537e-01
1.630711383760437005e-01 -3.148143983213125274e-02 7.687856644912755000e-01
-8.051591199003460542e-02 -1.389195965935172694e-01 2.196931577114758505e-01
-2.144652152703513392e-01 6.050549860763720922e-02 6.447230193310478086e-01
-2.310754439843136776e-01 -6.068386896755417759e-02 2.482017922978176361e-01
-5.428103053528632316e-02 1.258557891026901299e-02 8.881375732084324515e-01
1.242361545720226390e-01 2.352775471972035071e-02 5.259579100862001866e-01
7.833315305380061933e-02 -8.618990915527802166e-02 3.044576909708251455e-01
4.565698705781384703e-02 -4.388451804258364231e-02 2.683468608441884617e-01
1.760158408116940798e-03 -3.852999756961628108e-03 8.010099902380938275e-01
9.577359519325578940e-02 -6.054362922984801720e-02 7.968573433224954705e-01
9.607844861454484242e-02 1.013888140961368700e-01 3.418551618536974646e-01
-2.411392710738056167e-01 -9.390382975963429413e-02 2.047177363709019038e-01
1.941521121313247722e-01 7.384986378658120465e-02 5.799378657576992335e-01
3.767264443316675759e-02 1.393048759144855930e-01 2.897272417711186376e-01
4.678215146319097961e-02 7.168648225437124211e-02 4.122025831165184173e-01
2.117814564856623782e-01 6.704112279885365844e-02 1.478403462441834626e-01
-2.419459825016503363e-01 -2.900112573277890959e-02 5.473664759399913260e-01
-5.643694653155828522e-02 5.976297335954638967e-02 4.853869600535313800e-01
-1.719374663666480840e-01 1.630061790121262177e-02 5.436023859731520247e-01
-6.137809134291627444e-03 1.699925260935156723e-01 3.490767956451857335e-01
-6.600804257574621747e-02 9.383469357662410637e-02 8.677293630155549220e-01
2.634434783387213930e-01 1.785575191161443698e-01 7.772166055684343045e-02
2.099147450184698505e-01 8.626679023031291749e-02 1.004900966080490843e-01
-4.725107390723048972e-02 1.433633404166660963e-01 2.741382218037651253e-01
-7.087571789322444360e-02 1.172502246182822727e-01 4.285443879454928218e-01
-5.559905060409653377e-02 1.315057225451999878e-01 2.521950760251834844e-01
-8.030332513126536842e-02 1.157614469488421616e-01 8.234574618413523783e-01
2.621399157206704134e-01 8.903403632019135650e-02 3.650547775047758847e-01
-6.166695993481574600e-02 1.228155215870114780e-01 7.587073044829550916e-01
-1.050780097254055967e-02 5.156276788935698630e-02 4.731566525394018674e-01
-1.933976720103278701e-01 -9.592238287300358657e-02 2.152585916643260933e-01
-1.609443430528846308e-01 -4.353015805542015393e-02 6.084276291789819657e-01
-7.762551039566134570e-02 1.239464798042977378e-02 3.702555470776728863e-01
4.367201844985069137e-02 -1.734230105152989587e-02 3.735695769755426610e-01
-5.749701876817170376e-02 2.634042886986442955e-02 2.339772803415441360e-01
-1.910951716917314025e-01 7.613019054782510509e-02 7.121790011272551846e-01
-7.368505850965312298e-02 -1.208182858229398526e-01 2.291312342197471819e-01
6.507359113961930230e-02 -1.403494200343132770e-01 6.955030415978131764e-01
7.511111917823665163e-02 1.101578655793755690e-01 3.564981183729113989e-01
-1.133548706523482830e-01 -1.175503466005863862e-01 2.312455598973816029e-01
1.598835512163097050e-01 3.727297714244626192e-03 5.123268834845082775e-01
5.351968983181432105e-02 1.603712128854777319e-01 4.659175744608249348e-01
-1.334266067838228986e-01 5.810824685482940399e-02 5.709371691997308096e-01
5.671295597143899414e-02 7.617843397626500312e-02 4.385179749596037624e-01
8.008853025581696983e-02 -8.300818182417613045e-02 3.060605228703606739e-01
7.312122768260920225e-02 3.061636967099989892e-02 7.916849520529046780e-01
-2.206238938306946951e-01 -2.124203806896174385e-02 5.279003857541684219e-01
3.786535082305531041e-02 1.085902879690104905e-01 5.295408808051216276e-01
2.687339257833215589e-01 -4.730975705814477461e-02 1.335363610269751367e-01
-6.177368259684623553e-02 7.826135703857117765e-02 2.128154355695728861e-01
1.777632551077479306e-02 7.569869257524253214e-02 5.733146758359386475e-01
-7.055857247551333700e-02 -2.797363579552303303e-02 4.511512957215441655e-01
-9.293355617964738080e-02 1.398836257086044643e-02 1.889931653391530575e-01
-5.651578166327675401e-02 -8.032804634925072573e-02 5.289978592540278690e-01
-1.918872808866038948e-01 1.276789323144122967e-03 4.556832416174246281e-01
1.898407597857476592e-02 9.082723972293249570e-02 4.890511127250465329e-01
-5.435796491939182129e-02 -6.976322506435983506e-02 8.917725754685206230e-01
-2.459893390835462545e-01 -4.017635442695643988e-02 2.590657033208647597e-01
-1.772941832796111061e-01 4.889484696554446952e-02 1.864001138433505345e-01
1.321802766483294311e-01 7.722364851834906396e-02 2.740008738321640935e-01
-1.958605144870411152e-01 1.398073117910093588e-01 3.478347636722178837e-02
9.418425441855193814e-02 -1.334241483215126145e-01 2.952327164505536561e-01
2.063801224326524686e-01 3.761195942490902500e-02 3.173080940142683493e-01
-1.631224353334939092e-01 -3.838267435966424834e-02 4.348175103860000834e-01
2.670155368804290053e-01 1.853550001664083791e-02 6.384453503644749173e-01
2.482343450114903316e-01 -2.494716536604724144e-02 1.406123293899071980e-01
-1.976934183408325385e-01 -7.497449112280318850e-02 5.641757826570943379e-01
1.735861936973729369e-01 1.733332407697185662e-02 1.155014535440264112e-01
6.342707125553614933e-02 5.359981168783334304e-03 7.672255583736937723e-01
-1.332670781740329380e-01 1.041898272588108743e-01 5.888541670089477709e-01
6.769802348546338777e-02 -1.497948272801477021e-01 7.231621515555199942e-01
2.523288687927023322e-01 8.214202540857140633e-04 6.533111510400170241e-01
-2.323955410784638298e-01 -1.563809801625375417e-01 5.014298909450548569e-02
-1.708842820033379395e-01 1.997560551115505900e-01 1.379881478405770578e-01
-2.128057141122792206e-01 3.073582065693158949e-02 3.303598634428835390e-01
-1.861985641265688773e-01 2.344481912101226140e-02 5.427353916567827508e-01
5.715051054360853477e-02 -7.472898726011312220e-03 7.121073223173728373e-01
-6.422581323256226771e-02 -5.089722098645466097e-02 5.384952043867404781e-01
1.120305372558547674e-01 -3.724047663197016522e-02 1.915501653319685027e-01
1.310291160882832706e-01 5.106540361822431429e-02 6.523847229309126527e-01
2.400004269330053841e-01 -6.451235252686915445e-02 4.932151380388119510e-01
1.910427630689881529e-02 -1.508505231817126591e-01 5.628295507387020002e-01
1.295828903093366735e-01 1.064993263093120257e-01 7.317192924996163139e-01
-7.142340577006900393e-02 -3.768495834116625254e-02 5.421789532770457942e-01
-2.334760075629336296e-01 -9.131968686585500983e-02 6.369519415574673715e-01
2.242704408591136289e-01 3.954641537764813641e-03 5.898507999712796490e-01
-1.608171631404320401e-02 -1.319925595079861624e-01 8.408997008651022398e-01
-1.101602731473314556e-01 1.222966641672553756e-01 4.487279716162670962e-01
7.833028732675861860e-02 3.970109663517906728e-02 8.051319494925305298e-01
-6.363182041550086154e-02 -7.303652136407612350e-02 5.949356580173743581e-01
-1.811949104217336348e-02 -4.235815103040396767e-02 3.641055886088685467e-01
4.005125885036842082e-02 -5.200926987692577885e-02 7.025477919367706381e-01
1.993153877911389982e-01 1.401360510547913218e-01 5.369746383610901619e-02
-2.538013447594269500e-01 3.276106987953619765e-02 8.755186273530152219e-02
8.800754327812032596e-02 -8.877462854793705116e-02 3.685293430052586361e-01
5.145314705839931779e-02 1.205693914578409576e-01 2.196529695027070184e-01
3.159727181279414765e-02 8.328956603837167627e-02 7.513691691794937011e-01
9.878971264126190643e-02 9.428668826206021425e-02 2.103571582449800803e-01
-9.217979959420197211e-03 1.504574349897558339e-02 2.348904227018635549e-01
-2.572729999436961235e-01 9.275371574813928710e-02 4.467309327478417580e-01
2.666438283987283553e-01 -3.966180344958625259e-02 3.937103902023644242e-01
8.261985389867232410e-02 1.083992764114050100e-02 6.972965581704727578e-01
-2.492395414584879232e-01 6.825563817868807170e-02 3.973282854756197691e-01
-4.876842001129810811e-02 -1.427076823225112978e-01 7.307148998193667699e-01
1.983723884976482665e-01 3.995653748262195659e-02 2.505173707140185835e-01
-3.315301894551947459e-02 -9.300580167680139176e-02 5.131488358332561006e-01
3.784373786637285075e-02 -4.910002538309932163e-02 5.996515039995120588e-01
-1.211837573580587524e-02 -5.078107486112981572e-02 4.464852508272886267e-01
6.467883254926976022e-02 -2.868319355592785502e-02 5.888211023801994681e-01
1.611705965215357583e-01 5.862081841789490433e-03 1.810688378655659903e-01
2.926025816842503513e-02 -8.112504129827624588e-02 8.858845945776312458e-01
-8.227814210897066438e-02 1.064943115938143947e-01 6.795157218837091229e-01
-4.750970721021618992e-02 1.611496232674508589e-01 4.793377399335672640e-01
-8.048673144113482891e-02 6.338285795005516032e-02 8.594967112790623531e-01
-1.572271822366466676e-01 2.173464765315458180e-02 7.549125737769641908e-01
2.868420069736188349e-02 1.184532723576170454e-02 4.790194642142175940e-01
-1.973310944510918707e-01 -9.083496186983841536e-02 3.386562537848909482e-01
-1.123516980297779577e-01 1.343257938926689654e-02 8.185219102931258206e-01
7.333807247252477346e-02 1.360198843643144473e-01 6.513116315981658522e-01
2.270940997184975885e-01 -7.571702529224921818e-02 4.372822847445753669e-01
-1.333693805960777246e-01 5.352218881389947391e-02 7.997935923849954776e-01
1.337397849386543491e-01 -8.800009102465833344e-02 3.280456669783062273e-01
-1.411465513308840514e-02 6.009665687068410644e-02 4.639143332334676462e-01
2.375238999717250721e-01 -2.379589328236053625e-02 6.486814634766912002e-01
-9.421169430983433735e-02 -3.480512507453881188e-02 2.293241295169099470e-01
-1.821415364539874515e-01 1.331393887238851992e-02 4.758883436313014470e-01
-7.278316203809553908e-02 1.225193702882758640e-01 3.841474904417123137e-01
-2.673252149710657610e-01 -7.411605317718250596e-02 1.580147260111958718e-01
-2.520065198314881405e-01 9.201138314837264964e-02 3.793535311931583998e-01
-6.594324795799577643e-03 7.452332672560402216e-03 8.647082164301226337e-01
